date,open,high,low,close,volume,dividend,split
2006-06-14,122.84,123.63,122.34,91.39,163566400.0,0.0,1
2006-06-15,123.95,126.36,123.86,93.33,134057000.0,0.0,1
2006-06-16,125.29,125.56,124.46,92.65,94253500.0,0.0,1
2006-06-19,125.4,125.48,123.55,91.92,95804400.0,0.0,1
2006-06-20,124.01,124.81,123.72,92.24,65494700.0,0.0,1
2006-06-21,124.0,125.7,123.96,92.92,75008200.0,0.0,1
2006-06-22,124.95,125.06,124.04,92.51,74566100.0,0.0,1
2006-06-23,124.33,125.3,124.03,92.5,54107000.0,0.0,1
2006-06-26,124.54,125.06,124.25,92.91,37899600.0,0.0,1
2006-06-27,125.01,125.29,123.77,92.1,69780200.0,0.0,1
2006-06-28,124.19,124.77,123.65,92.73,62368100.0,0.0,1
2006-06-29,125.2,127.35,125.17,94.6,110634800.0,0.0,1
2006-06-30,127.54,127.66,126.96,94.61,54227800.0,0.0,1
2006-07-03,127.43,128.01,127.31,94.99,23914000.0,0.0,1
2006-07-05,127.29,127.45,126.52,94.45,69653400.0,0.0,1
2006-07-06,127.2,127.85,127.08,94.73,50100300.0,0.0,1
2006-07-07,127.19,127.56,126.29,94.11,81626500.0,0.0,1
2006-07-10,126.94,127.43,126.41,94.29,60964100.0,0.0,1
2006-07-11,126.61,127.41,125.94,94.7,73640800.0,0.0,1
2006-07-12,127.15,127.4,125.72,93.69,82561300.0,0.0,1
2006-07-13,125.45,125.68,124.0,92.17,102405700.0,0.0,1
2006-07-14,124.13,124.26,122.83,91.81,103242500.0,0.0,1
2006-07-17,123.52,124.1,123.15,91.68,81159000.0,0.0,1
2006-07-18,123.71,124.05,122.39,92.15,122771000.0,0.0,1
2006-07-19,124.18,126.26,123.72,93.43,133565300.0,0.0,1
2006-07-20,126.12,126.3,124.66,92.79,112259800.0,0.0,1
2006-07-21,125.15,125.19,123.82,92.13,101560000.0,0.0,1
2006-07-24,124.44,126.32,124.44,93.81,92884000.0,0.0,1
2006-07-25,125.98,127.3,125.72,94.15,95480700.0,0.0,1
2006-07-26,126.59,127.45,126.18,94.27,84525800.0,0.0,1
2006-07-27,127.38,127.69,126.2,94.18,87257100.0,0.0,1
2006-07-28,127.04,128.14,126.86,95.13,82137000.0,0.0,1
2006-07-31,127.66,127.96,127.45,95.03,49593100.0,0.0,1
2006-08-01,127.34,127.38,126.6,94.56,65225600.0,0.0,1
