date,open,high,low,close,volume,dividend,split
2005-04-20,91.22,91.77,91.18,54.65,1617900.0,0.0,1
2005-04-21,91.3,91.42,90.7,54.08,1288500.0,0.0,1
2005-04-22,91.27,91.58,91.09,54.53,876300.0,0.0,1
2005-04-25,91.66,91.82,91.51,54.69,818300.0,0.0,1
2005-04-26,91.99,92.05,91.34,54.61,549300.0,0.0,1
2005-04-27,92.05,92.2,91.8,54.8,684900.0,0.0,1
2005-04-28,92.05,92.65,91.95,55.2,1062000.0,0.0,1
2005-04-29,92.57,92.94,92.22,55.11,1445100.0,0.0,1
2005-05-02,92.15,92.26,91.71,55.1,1358200.0,0.0,1
2005-05-03,92.07,92.54,91.92,55.25,1884900.0,0.0,1
2005-05-04,91.45,91.72,91.05,54.76,2211500.0,0.0,1
2005-05-05,91.3,91.84,91.21,54.89,1757900.0,0.0,1
2005-05-06,90.93,91.2,90.81,54.48,850600.0,0.0,1
2005-05-09,91.01,91.24,91.0,54.54,327800.0,0.0,1
2005-05-10,91.36,91.8,91.34,54.92,495500.0,0.0,1
2005-05-11,92.14,92.52,91.99,55.09,1058700.0,0.0,1
2005-05-12,92.0,92.47,91.72,55.31,657000.0,0.0,1
2005-05-13,92.71,93.02,92.57,55.52,1698100.0,0.0,1
2005-05-16,93.04,93.07,92.68,55.46,824800.0,0.0,1
2005-05-17,92.96,93.19,92.9,55.61,856300.0,0.0,1
2005-05-18,93.7,93.8,93.34,55.98,1092300.0,0.0,1
2005-05-19,93.7,93.7,93.28,55.84,948800.0,0.0,1
2005-05-20,93.25,93.51,93.21,55.91,806800.0,0.0,1
2005-05-23,93.6,94.23,93.57,56.34,905600.0,0.0,1
2005-05-24,94.53,94.65,94.18,56.5,1695400.0,0.0,1
2005-05-25,94.59,94.65,93.73,56.1,1923300.0,0.0,1
2005-05-26,93.59,94.07,93.59,56.08,978300.0,0.0,1
2005-05-27,93.74,93.98,93.54,56.14,650600.0,0.0,1
2005-05-31,94.22,95.05,94.22,56.84,1979000.0,0.0,1
2005-06-01,95.2,95.84,95.19,57.53,3823200.0,0.0,1
2005-06-02,95.73,96.19,95.73,57.67,1703400.0,0.0,1
2005-06-03,96.9,97.0,95.2,57.2,5558100.0,0.0,1
2005-06-06,95.5,95.88,95.35,57.5,1088700.0,0.0,1
2005-06-07,96.47,96.58,96.05,57.96,1503100.0,0.0,1
2005-06-08,96.31,96.45,96.05,57.68,1272400.0,0.0,1
2005-06-09,95.67,96.01,95.43,57.63,612700.0,0.0,1
2005-06-10,95.55,95.55,94.86,56.98,1464800.0,0.0,1
2005-06-13,94.48,94.53,94.17,56.64,1616700.0,0.0,1
2005-06-14,94.05,94.16,93.57,56.27,1984500.0,0.0,1
2005-06-15,93.39,93.87,93.33,56.37,1996800.0,0.0,1
2005-06-16,93.8,94.42,93.57,56.65,1370300.0,0.0,1
2005-06-17,94.11,94.47,94.02,56.65,555900.0,0.0,1
2005-06-20,93.82,94.2,93.6,56.55,453000.0,0.0,1
2005-06-21,94.38,94.86,94.32,56.96,503100.0,0.0,1
2005-06-22,95.49,96.09,95.26,57.65,952200.0,0.0,1
2005-06-23,95.8,95.98,95.54,57.59,996300.0,0.0,1
2005-06-24,96.24,96.45,96.02,57.88,928000.0,0.0,1
2005-06-27,96.49,96.81,96.35,58.04,1203600.0,0.0,1
2005-06-28,96.32,96.37,95.91,57.64,982400.0,0.0,1
2005-06-29,96.47,96.48,95.6,57.55,1682400.0,0.0,1
2005-06-30,95.86,96.72,95.81,58.07,2159400.0,0.0,1
2005-07-01,96.04,96.26,94.99,57.37,2222700.0,0.0,1
2005-07-05,94.35,94.74,94.27,56.82,1076100.0,0.0,1
2005-07-06,94.63,94.83,94.43,57.14,854100.0,0.0,1
2005-07-07,95.43,95.55,94.96,57.26,1678000.0,0.0,1
2005-07-08,95.25,95.25,94.32,57.02,1259300.0,0.0,1
2005-07-11,94.11,94.65,93.95,57.02,982000.0,0.0,1
2005-07-12,94.35,94.53,94.06,56.7,743700.0,0.0,1
2005-07-13,94.05,94.1,93.86,56.62,886600.0,0.0,1
2005-07-14,94.1,94.14,93.6,56.47,874300.0,0.0,1
2005-07-15,93.5,94.03,93.5,56.62,1064700.0,0.0,1
2005-07-18,93.85,93.97,93.1,56.2,1204500.0,0.0,1
2005-07-19,93.23,93.72,93.12,56.4,1226900.0,0.0,1
2005-07-20,93.51,94.24,93.18,56.71,1884500.0,0.0,1
2005-07-21,93.48,93.54,92.68,55.94,3824200.0,0.0,1
2005-07-22,93.1,93.62,93.03,56.37,1614900.0,0.0,1
2005-07-25,93.4,93.71,93.14,56.17,305100.0,0.0,1
2005-07-26,93.27,93.41,93.17,56.26,340500.0,0.0,1
2005-07-27,93.07,93.27,93.01,56.17,593300.0,0.0,1
2005-07-28,93.38,94.17,93.38,56.67,578900.0,0.0,1
2005-07-29,93.8,93.8,92.85,56.11,1699500.0,0.0,1
2005-08-01,92.5,92.6,92.02,55.9,1760300.0,0.0,1
2005-08-02,92.27,92.46,91.96,55.72,1071400.0,0.0,1
2005-08-03,92.25,92.66,92.25,55.99,591100.0,0.0,1
2005-08-04,92.59,92.79,92.2,55.87,1046800.0,0.0,1
2005-08-05,91.7,91.87,91.55,55.44,1041600.0,0.0,1
2005-08-08,91.68,91.85,91.44,55.33,836600.0,0.0,1
2005-08-09,91.7,91.85,91.28,55.54,1474800.0,0.0,1
2005-08-10,92.01,92.1,91.54,55.48,909300.0,0.0,1
2005-08-11,92.03,92.45,91.7,55.87,881600.0,0.0,1
2005-08-12,92.62,93.44,92.57,56.44,1765100.0,0.0,1
2005-08-15,93.26,93.3,93.05,56.29,954300.0,0.0,1
2005-08-16,93.68,93.9,93.5,56.68,1311000.0,0.0,1
2005-08-17,93.51,93.73,92.98,56.31,1278200.0,0.0,1
2005-08-18,93.45,93.81,93.27,56.73,833900.0,0.0,1
2005-08-19,93.36,93.84,93.34,56.72,439200.0,0.0,1
2005-08-22,93.54,93.8,93.2,56.66,599300.0,0.0,1
2005-08-23,93.73,94.23,93.65,56.92,491800.0,0.0,1
2005-08-24,94.27,94.33,93.85,56.97,998200.0,0.0,1
2005-08-25,94.28,94.61,94.06,57.16,812400.0,0.0,1
2005-08-26,94.65,94.88,94.2,57.14,874600.0,0.0,1
2005-08-29,94.83,94.88,94.5,57.21,550100.0,0.0,1
2005-08-30,94.83,95.35,94.72,57.57,1392700.0,0.0,1
2005-08-31,95.31,96.0,95.3,58.06,1310800.0,0.0,1
2005-09-01,95.31,95.74,94.93,57.71,1899000.0,0.0,1
2005-09-02,94.88,95.29,94.8,57.76,621400.0,0.0,1
2005-09-06,95.01,95.17,94.48,57.35,965300.0,0.0,1
2005-09-07,94.18,94.18,93.36,56.81,1090200.0,0.0,1
2005-09-08,93.89,93.98,93.6,56.87,373100.0,0.0,1
2005-09-09,93.96,94.32,93.88,57.05,426300.0,0.0,1
2005-09-12,93.66,93.71,93.19,56.66,917300.0,0.0,1
2005-09-13,93.76,94.12,93.64,56.95,450400.0,0.0,1
2005-09-14,93.82,93.88,93.38,56.74,346400.0,0.0,1
2005-09-15,93.35,93.35,92.4,56.27,2225800.0,0.0,1
2005-09-16,92.3,92.48,91.88,55.9,2145500.0,0.0,1
2005-09-19,92.18,92.44,92.1,56.02,886100.0,0.0,1
2005-09-20,92.29,92.8,91.88,56.17,1848800.0,0.0,1
2005-09-21,93.28,93.41,93.13,56.69,993000.0,0.0,1
2005-09-22,93.37,93.45,93.13,56.63,761700.0,0.0,1
2005-09-23,93.05,93.1,92.61,56.21,656800.0,0.0,1
2005-09-26,92.11,92.38,92.1,55.95,680900.0,0.0,1
2005-09-27,92.27,92.56,91.94,56.03,827800.0,0.0,1
2005-09-28,92.39,93.02,92.26,56.41,712800.0,0.0,1
2005-09-29,92.6,92.61,92.36,56.15,657100.0,0.0,1
2005-09-30,92.58,92.69,92.0,55.96,1391800.0,0.0,1
2005-10-03,91.79,92.2,91.1,55.52,1370900.0,0.0,1
2005-10-04,91.37,91.54,91.21,55.7,783200.0,0.0,1
2005-10-05,91.68,91.98,91.57,55.95,1215800.0,0.0,1
2005-10-06,91.7,91.74,91.44,55.73,340000.0,0.0,1
2005-10-07,91.09,91.95,90.96,55.96,1337800.0,0.0,1
2005-10-10,91.85,91.97,91.62,55.92,159700.0,0.0,1
2005-10-11,91.84,91.92,91.45,55.81,679100.0,0.0,1
2005-10-12,91.44,91.44,90.65,55.27,1105700.0,0.0,1
2005-10-13,90.25,90.5,90.08,55.06,1376600.0,0.0,1
2005-10-14,90.6,90.7,89.82,54.98,1042600.0,0.0,1
2005-10-17,90.42,90.61,90.12,54.97,1058200.0,0.0,1
2005-10-18,90.46,90.48,90.23,55.03,878200.0,0.0,1
2005-10-19,90.66,90.87,90.35,55.05,904800.0,0.0,1
2005-10-20,90.28,90.6,90.13,55.2,810300.0,0.0,1
2005-10-21,90.83,91.47,90.75,55.71,1252800.0,0.0,1
2005-10-24,91.32,91.41,90.49,55.28,939100.0,0.0,1
2005-10-25,90.82,91.05,89.93,54.8,632900.0,0.0,1
2005-10-26,89.45,89.7,89.16,54.4,2895800.0,0.0,1
2005-10-27,89.6,89.79,89.3,54.6,1197400.0,0.0,1
2005-10-28,89.72,89.88,89.12,54.6,750400.0,0.0,1
2005-10-31,89.77,90.04,89.58,54.7,547700.0,0.0,1
2005-11-01,89.43,89.65,89.09,54.64,647100.0,0.0,1
2005-11-02,89.08,89.39,88.83,54.38,781100.0,0.0,1
2005-11-03,88.89,88.97,88.24,54.02,962900.0,0.0,1
2005-11-04,88.42,88.64,87.86,53.93,1888700.0,0.0,1
2005-11-07,88.5,88.57,88.35,54.12,1121600.0,0.0,1
2005-11-08,88.89,89.32,88.89,54.64,1396800.0,0.0,1
2005-11-09,88.78,88.93,88.36,54.08,1140300.0,0.0,1
2005-11-10,88.72,89.48,88.63,54.74,1695200.0,0.0,1
2005-11-11,89.6,89.7,89.44,54.77,193700.0,0.0,1
2005-11-14,89.38,89.45,88.62,54.36,1230100.0,0.0,1
2005-11-15,88.75,89.65,88.75,54.72,839800.0,0.0,1
2005-11-16,89.8,90.44,89.75,55.29,1822300.0,0.0,1
2005-11-17,90.17,90.9,90.05,55.43,1003100.0,0.0,1
2005-11-18,90.37,90.45,90.06,55.17,734200.0,0.0,1
2005-11-21,90.34,90.66,90.33,55.33,503300.0,0.0,1
2005-11-22,90.37,90.67,90.35,55.41,1026900.0,0.0,1
2005-11-23,90.59,90.69,89.86,55.19,768300.0,0.0,1
2005-11-25,90.41,90.54,90.34,55.39,421500.0,0.0,1
2005-11-28,90.52,91.14,90.52,55.67,883400.0,0.0,1
2005-11-29,91.08,91.11,90.03,55.14,889200.0,0.0,1
2005-11-30,90.3,90.3,89.82,55.08,1642800.0,0.0,1
2005-12-01,90.0,90.01,89.18,55.0,1214800.0,0.0,1
2005-12-02,89.27,89.55,89.15,55.01,746200.0,0.0,1
2005-12-05,89.35,89.35,88.85,54.77,431100.0,0.0,1
2005-12-06,89.41,90.12,89.32,55.33,968800.0,0.0,1
2005-12-07,89.8,89.91,89.52,55.12,386600.0,0.0,1
2005-12-08,89.98,90.36,89.8,55.48,976200.0,0.0,1
2005-12-09,89.98,90.01,89.47,55.04,817400.0,0.0,1
2005-12-12,89.75,89.75,89.14,54.94,440500.0,0.0,1
2005-12-13,89.72,89.82,89.38,55.14,598700.0,0.0,1
2005-12-14,90.2,90.82,90.14,55.7,635000.0,0.0,1
2005-12-15,90.44,90.44,89.99,55.57,724300.0,0.0,1
2005-12-16,90.83,90.93,90.56,55.75,684500.0,0.0,1
2005-12-19,90.6,91.1,90.56,55.81,469800.0,0.0,1
2005-12-20,90.58,90.8,90.4,55.74,236000.0,0.0,1
2005-12-21,90.53,90.58,90.29,55.64,193100.0,0.0,1
2005-12-22,90.92,91.31,90.91,56.08,692700.0,0.0,1
2005-12-23,91.19,92.04,91.1,56.43,2295800.0,0.0,1
2005-12-27,91.97,92.59,91.8,56.89,519500.0,0.0,1
2005-12-28,92.03,92.25,91.75,56.73,1295700.0,0.0,1
2005-12-29,92.03,92.13,91.69,56.85,740600.0,0.0,1
2005-12-30,92.54,92.59,91.7,56.72,1099500.0,0.0,1
2006-01-03,91.59,92.25,91.48,56.65,1392700.0,0.0,1
2006-01-04,91.54,92.07,91.42,56.79,387600.0,0.0,1
2006-01-05,91.88,92.14,91.7,56.72,453400.0,0.0,1
2006-01-06,91.77,91.9,91.49,56.61,1193700.0,0.0,1
2006-01-09,91.7,91.78,91.54,56.65,413600.0,0.0,1
2006-01-10,91.63,91.68,91.03,56.19,698900.0,0.0,1
2006-01-11,91.25,91.29,90.75,56.1,394600.0,0.0,1
2006-01-12,91.13,91.52,91.0,56.48,626600.0,0.0,1
2006-01-13,91.59,92.3,91.58,56.81,491000.0,0.0,1
2006-01-17,92.0,92.5,91.93,57.06,454300.0,0.0,1
2006-01-18,92.76,92.77,92.12,57.04,622100.0,0.0,1
2006-01-19,92.07,92.44,91.96,56.87,490600.0,0.0,1
2006-01-20,92.32,92.48,92.05,57.02,842600.0,0.0,1
2006-01-23,91.8,92.5,91.73,57.0,720400.0,0.0,1
2006-01-24,92.0,92.19,91.76,56.72,300500.0,0.0,1
2006-01-25,91.51,91.57,90.79,56.11,1204500.0,0.0,1
2006-01-26,90.55,90.6,90.05,55.87,764100.0,0.0,1
2006-01-27,90.8,90.8,90.16,55.87,1091400.0,0.0,1
2006-01-30,90.3,90.5,90.24,55.81,308500.0,0.0,1
2006-01-31,90.35,90.73,90.2,55.97,676100.0,0.0,1
2006-02-01,90.15,90.46,89.85,55.77,622300.0,0.0,1
2006-02-02,90.04,90.41,89.86,55.88,658500.0,0.0,1
2006-02-03,90.0,91.0,89.82,56.28,1524600.0,0.0,1
2006-02-06,90.98,91.21,90.89,56.39,755100.0,0.0,1
2006-02-07,91.12,91.12,90.5,56.12,280500.0,0.0,1
2006-02-08,90.88,90.88,90.29,55.99,261700.0,0.0,1
2006-02-09,90.14,90.9,90.06,56.25,1119200.0,0.0,1
2006-02-10,91.2,91.38,90.24,55.94,938000.0,0.0,1
2006-02-13,90.24,90.36,90.16,55.94,218700.0,0.0,1
2006-02-14,89.9,90.2,89.72,55.74,836100.0,0.0,1
2006-02-15,90.14,90.47,89.88,55.88,720300.0,0.0,1
2006-02-16,90.2,90.3,90.0,55.89,427800.0,0.0,1
2006-02-17,90.8,91.07,90.8,56.34,731400.0,0.0,1
2006-02-21,90.9,91.0,90.78,56.25,433300.0,0.0,1
2006-02-22,91.12,91.45,91.09,56.63,559000.0,0.0,1
2006-02-23,91.31,91.31,90.93,56.49,288300.0,0.0,1
2006-02-24,91.44,91.44,90.95,56.4,485700.0,0.0,1
2006-02-27,91.35,91.35,90.73,56.31,446200.0,0.0,1
2006-02-28,91.0,91.44,90.92,56.59,744200.0,0.0,1
2006-03-01,90.77,90.87,90.38,56.24,713600.0,0.0,1
2006-03-02,90.06,90.1,89.4,55.85,1640000.0,0.0,1
2006-03-03,89.48,89.55,89.23,55.53,1253300.0,0.0,1
2006-03-06,88.98,88.99,88.5,55.04,872700.0,0.0,1
2006-03-07,88.4,88.75,88.31,55.08,1692900.0,0.0,1
2006-03-08,88.57,88.88,88.45,55.06,1184700.0,0.0,1
2006-03-09,88.56,88.67,88.27,55.08,282100.0,0.0,1
2006-03-10,88.32,88.47,88.01,54.88,1086900.0,0.0,1
2006-03-13,88.14,88.27,88.01,54.83,1740100.0,0.0,1
2006-03-14,88.45,88.99,88.45,55.2,904400.0,0.0,1
2006-03-15,88.44,88.54,88.15,54.9,971000.0,0.0,1
2006-03-16,88.51,89.33,88.43,55.4,1048000.0,0.0,1
2006-03-17,88.85,89.0,88.75,55.23,703500.0,0.0,1
2006-03-20,89.23,89.24,88.98,55.32,576000.0,0.0,1
2006-03-21,89.15,89.15,88.36,55.03,817200.0,0.0,1
2006-03-22,88.75,88.98,88.63,55.15,205500.0,0.0,1
2006-03-23,88.82,88.87,88.34,54.98,613400.0,0.0,1
2006-03-24,88.53,89.29,88.5,55.38,954800.0,0.0,1
2006-03-27,89.05,89.05,88.6,55.17,467100.0,0.0,1
2006-03-28,88.4,88.43,87.84,54.66,1094900.0,0.0,1
2006-03-29,87.83,88.02,87.37,54.4,1071700.0,0.0,1
2006-03-30,87.14,87.29,86.59,54.02,1152000.0,0.0,1
2006-03-31,86.98,87.14,86.8,54.0,1167700.0,0.0,1
2006-04-03,86.18,86.69,86.08,54.02,1549700.0,0.0,1
2006-04-04,86.7,86.9,86.36,53.96,749100.0,0.0,1
2006-04-05,86.7,86.78,86.5,54.04,638600.0,0.0,1
2006-04-06,86.29,86.29,85.76,53.62,2022100.0,0.0,1
2006-04-07,85.43,85.63,84.9,53.1,1956500.0,0.0,1
2006-04-10,85.15,85.3,84.96,53.2,1527100.0,0.0,1
2006-04-11,85.58,85.7,85.33,53.39,1237300.0,0.0,1
2006-04-12,85.6,85.73,85.0,53.06,1902000.0,0.0,1
2006-04-13,84.5,84.64,84.27,52.69,3219400.0,0.0,1
2006-04-17,84.54,84.97,84.35,52.88,1465400.0,0.0,1
2006-04-18,84.95,85.27,84.74,52.98,2680300.0,0.0,1
2006-04-19,84.45,84.59,84.06,52.65,1830300.0,0.0,1
2006-04-20,84.42,84.51,84.12,52.61,1378200.0,0.0,1
2006-04-21,84.53,84.86,84.25,52.91,1303000.0,0.0,1
2006-04-24,84.94,85.39,84.85,53.13,991500.0,0.0,1
2006-04-25,85.04,85.1,84.06,52.49,2067400.0,0.0,1
2006-04-26,83.85,84.08,83.73,52.41,1544900.0,0.0,1
2006-04-27,83.75,84.3,83.65,52.48,1864200.0,0.0,1
2006-04-28,83.97,84.21,83.76,52.51,809400.0,0.0,1
2006-05-01,83.67,83.68,83.12,52.12,1795500.0,0.0,1
2006-05-02,83.26,83.54,83.26,52.26,1097900.0,0.0,1
2006-05-03,83.42,83.43,82.94,52.14,1114000.0,0.0,1
2006-05-04,83.38,83.4,83.1,52.06,977800.0,0.0,1
2006-05-05,84.0,84.08,83.49,52.37,1685900.0,0.0,1
2006-05-08,83.74,83.77,83.53,52.4,666400.0,0.0,1
2006-05-09,83.55,83.68,83.33,52.37,341300.0,0.0,1
2006-05-10,83.8,84.02,83.35,52.46,1320200.0,0.0,1
2006-05-11,83.46,83.46,83.09,52.21,1189800.0,0.0,1
2006-05-12,82.81,83.01,82.56,51.77,1804700.0,0.0,1
2006-05-15,82.65,83.23,82.65,51.98,1433500.0,0.0,1
2006-05-16,83.08,83.64,83.08,52.37,1677600.0,0.0,1
2006-05-17,82.91,83.08,82.72,52.04,1440800.0,0.0,1
2006-05-18,83.55,84.23,83.53,52.75,2177700.0,0.0,1
2006-05-19,84.12,84.86,84.08,52.89,2619500.0,0.0,1
2006-05-22,84.84,85.15,84.48,53.0,2652000.0,0.0,1
2006-05-23,84.05,84.56,84.03,52.97,1394900.0,0.0,1
2006-05-24,84.81,85.0,84.53,53.0,1226300.0,0.0,1
2006-05-25,84.72,84.73,84.19,52.79,678000.0,0.0,1
2006-05-26,84.24,84.5,84.21,52.75,398400.0,0.0,1
2006-05-30,84.19,84.3,84.01,52.73,482200.0,0.0,1
2006-05-31,84.34,84.43,83.58,52.41,880700.0,0.0,1
2006-06-01,83.4,83.84,83.35,52.65,1561100.0,0.0,1
2006-06-02,84.72,84.89,84.5,53.33,2041900.0,0.0,1
2006-06-05,84.81,84.82,84.51,53.26,1102900.0,0.0,1
2006-06-06,84.66,85.18,84.59,53.51,2188000.0,0.0,1
2006-06-07,84.73,85.1,84.65,53.52,1324100.0,0.0,1
2006-06-08,85.24,85.78,85.11,53.63,3496700.0,0.0,1
2006-06-09,85.35,85.82,85.35,53.91,657200.0,0.0,1
2006-06-12,85.68,85.79,85.53,53.96,528700.0,0.0,1
2006-06-13,85.85,85.94,85.55,53.99,1448300.0,0.0,1
2006-06-14,85.5,85.56,84.91,53.45,1439100.0,0.0,1
2006-06-15,84.69,84.84,84.41,53.14,1734600.0,0.0,1
2006-06-16,84.7,84.76,84.18,53.02,1184600.0,0.0,1
2006-06-19,84.21,84.29,83.98,52.95,1233700.0,0.0,1
2006-06-20,84.13,84.19,83.88,52.86,611400.0,0.0,1
2006-06-21,84.25,84.25,84.07,52.87,476000.0,0.0,1
2006-06-22,83.84,83.9,83.56,52.57,745500.0,0.0,1
2006-06-23,83.62,83.73,83.35,52.46,675500.0,0.0,1
2006-06-26,83.42,83.47,83.12,52.36,526100.0,0.0,1
2006-06-27,83.38,83.74,83.38,52.62,429100.0,0.0,1
2006-06-28,83.63,83.63,83.19,52.35,381300.0,0.0,1
2006-06-29,83.58,83.82,83.36,52.52,1609300.0,0.0,1
2006-06-30,83.5,84.4,83.5,53.03,1219000.0,0.0,1
2006-07-03,83.9,83.96,83.73,52.98,716800.0,0.0,1
2006-07-05,83.4,83.42,82.95,52.56,1289200.0,0.0,1
2006-07-06,83.33,83.79,83.33,52.88,451400.0,0.0,1
2006-07-07,84.2,84.46,84.08,53.22,1356900.0,0.0,1
2006-07-10,84.18,84.4,84.05,53.27,480400.0,0.0,1
2006-07-11,84.59,84.86,84.58,53.44,423800.0,0.0,1
2006-07-12,84.33,84.82,84.27,53.45,641000.0,0.0,1
2006-07-13,84.7,85.05,84.68,53.66,1347400.0,0.0,1
2006-07-14,84.82,85.16,84.82,53.69,1343900.0,0.0,1
2006-07-17,84.97,85.19,84.85,53.77,514100.0,0.0,1
2006-07-18,84.7,84.75,84.4,53.31,621000.0,0.0,1
2006-07-19,84.33,85.3,84.24,53.82,1267400.0,0.0,1
2006-07-20,84.97,85.63,84.97,53.98,1320200.0,0.0,1
2006-07-21,85.6,85.67,85.2,53.88,652100.0,0.0,1
2006-07-24,85.41,85.51,85.21,53.84,393900.0,0.0,1
2006-07-25,85.23,85.38,84.9,53.69,948200.0,0.0,1
2006-07-26,84.91,85.37,84.87,53.88,717100.0,0.0,1
2006-07-27,85.48,85.48,85.12,53.8,295500.0,0.0,1
2006-07-28,85.65,85.89,85.6,54.11,769800.0,0.0,1
2006-07-31,85.62,85.81,85.55,54.18,375100.0,0.0,1
2006-08-01,85.32,85.5,85.04,54.17,577800.0,0.0,1
2006-08-02,85.37,85.78,85.2,54.38,477400.0,0.0,1
2006-08-03,85.63,86.04,85.52,54.39,500500.0,0.0,1
2006-08-04,86.4,86.48,86.29,54.72,1246000.0,0.0,1
2006-08-07,86.33,86.39,86.18,54.75,1127600.0,0.0,1
2006-08-08,86.38,86.57,86.09,54.63,844400.0,0.0,1
2006-08-09,85.75,86.02,85.71,54.45,372400.0,0.0,1
2006-08-10,85.85,85.85,85.45,54.37,539000.0,0.0,1
